timeStamp,Antwerp,Brussels,East-Flanders,Flemish-Brabant,Hainaut,Limburg,Liège,Luxembourg,Namur,Walloon-Brabant,West-Flanders
2022-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:45:00,0.0,0.0,0.0,0.0,0.0,0.207,0.915,0.527,0.06,0.0,0.0
2022-01-01 08:00:00,7.122,0.318,2.937,4.195,2.25,14.895,11.085,1.849,3.298,1.403,3.311
2022-01-01 08:15:00,12.013,0.628,7.538,7.269,4.942,24.713,18.969,2.812,5.384,2.393,8.712
2022-01-01 08:30:00,19.236,1.106,13.367,11.32,8.346,32.308,25.847,3.922,7.975,3.739,14.071
2022-01-01 08:45:00,26.756,1.567,19.328,15.588,11.614,40.825,31.658,5.305,10.483,5.124,21.005
2022-01-01 09:00:00,34.452,2.027,26.816,19.562,15.199,48.312,34.426,6.674,12.146,6.282,31.021
2022-01-01 09:15:00,38.852,2.407,33.833,22.697,19.752,55.731,39.053,7.822,14.626,7.447,41.19
2022-01-01 09:30:00,44.662,2.903,42.185,26.196,23.632,61.592,43.504,8.839,16.497,8.573,51.909
2022-01-01 09:45:00,54.271,3.72,56.566,31.931,28.82,67.51,48.271,10.195,19.035,10.222,69.007
2022-01-01 10:00:00,73.749,5.115,77.414,42.247,39.149,76.346,52.72,10.796,21.257,13.376,92.383
2022-01-01 10:15:00,88.122,6.236,95.866,50.534,48.57,86.109,55.309,11.447,24.002,16.246,114.677
2022-01-01 10:30:00,111.861,8.187,114.771,64.69,57.937,105.543,64.691,12.256,29.285,20.83,124.156
2022-01-01 10:45:00,139.308,10.163,138.158,81.889,66.54,134.33,86.982,14.148,37.585,26.046,136.814
2022-01-01 11:00:00,162.284,11.91,159.369,92.377,75.348,143.537,91.971,15.751,39.787,27.593,146.08
2022-01-01 11:15:00,175.991,12.683,170.928,97.714,77.25,151.229,92.866,15.661,42.758,28.801,149.834
2022-01-01 11:30:00,183.055,13.359,189.73,104.686,89.704,168.257,110.502,16.072,48.639,31.673,172.743
2022-01-01 11:45:00,185.327,13.823,190.313,110.066,93.988,181.095,128.853,17.063,50.653,34.517,170.067
2022-01-01 12:00:00,180.957,13.742,189.767,106.736,91.429,171.038,120.088,16.341,46.565,33.856,175.352
2022-01-01 12:15:00,171.636,12.734,170.449,101.407,84.561,159.767,105.373,15.59,42.205,32.064,158.54
2022-01-01 12:30:00,155.862,11.405,159.21,92.046,80.311,150.671,99.989,14.724,40.616,29.854,164.752
2022-01-01 12:45:00,141.623,10.052,153.344,82.246,81.025,133.688,81.104,13.175,34.573,25.914,174.95
2022-01-01 13:00:00,116.176,7.997,135.606,67.74,70.13,126.083,74.439,11.543,30.771,21.081,171.057
2022-01-01 13:15:00,98.93,7.135,125.636,57.692,57.385,107.084,66.797,10.771,26.097,16.725,153.07
2022-01-01 13:30:00,91.156,6.894,117.458,52.45,49.417,82.854,58.248,9.943,22.882,14.439,133.162
2022-01-01 13:45:00,82.507,6.187,102.065,46.848,49.376,65.146,46.993,9.163,20.115,13.55,120.18
2022-01-01 14:00:00,63.704,4.714,83.181,36.352,41.503,53.821,36.998,7.692,16.966,11.182,104.032
2022-01-01 14:15:00,50.109,3.77,66.5,29.654,34.824,46.429,30.1,6.236,13.81,8.939,79.437
2022-01-01 14:30:00,39.906,3.045,56.844,23.959,30.177,38.401,25.004,4.857,11.525,7.099,69.072
2022-01-01 14:45:00,30.491,2.49,40.865,18.296,20.52,25.214,16.887,3.836,8.983,5.543,40.011
2022-01-01 15:00:00,20.51,1.634,21.918,12.179,12.164,16.336,11.184,2.268,6.491,3.886,17.266
2022-01-01 15:15:00,10.242,0.742,9.245,6.01,4.658,9.563,6.171,1.085,3.068,1.855,7.827
2022-01-01 15:30:00,1.682,0.124,1.816,1.007,1.107,1.602,1.064,0.215,0.558,0.321,2.253
2022-01-01 15:45:00,0.0,0.0,0.075,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.326
2022-01-01 16:00:00,0.0,0.0,0.038,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.067
2022-01-01 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.02,0.0,0.0,0.0
2022-01-02 08:00:00,0.762,0.063,1.267,0.382,0.492,0.237,0.263,0.233,0.031,0.058,1.172
2022-01-02 08:15:00,4.95,0.415,6.607,2.563,2.517,1.284,0.466,0.533,0.458,0.59,4.742
2022-01-02 08:30:00,13.964,1.147,15.496,7.393,5.593,5.042,2.445,0.975,1.824,1.882,10.236
2022-01-02 08:45:00,28.549,2.141,27.617,14.899,10.598,12.663,6.628,1.474,3.945,3.727,20.461
2022-01-02 09:00:00,36.971,2.54,32.243,19.883,16.887,22.215,9.577,1.729,6.277,5.84,28.618
2022-01-02 09:15:00,43.639,2.757,36.326,22.855,21.519,33.851,12.338,2.713,9.131,7.372,36.3
2022-01-02 09:30:00,52.11,3.254,45.55,27.289,26.782,45.905,18.724,4.711,13.695,9.009,45.039
2022-01-02 09:45:00,52.535,3.533,58.202,31.25,26.975,64.704,37.665,9.083,19.35,9.956,61.792
2022-01-02 10:00:00,64.953,4.882,80.113,38.998,27.087,76.809,57.221,15.183,23.03,10.946,69.688
2022-01-02 10:15:00,76.044,5.971,89.828,44.004,29.855,67.6,55.293,15.436,19.028,11.963,69.477
2022-01-02 10:30:00,85.51,7.043,91.42,48.486,33.747,58.064,48.328,16.291,16.646,14.109,66.892
2022-01-02 10:45:00,87.515,6.738,85.842,47.95,37.229,50.917,39.469,16.498,17.042,15.03,78.704
2022-01-02 11:00:00,81.244,5.889,85.23,44.799,41.832,54.358,35.661,14.588,17.909,15.351,93.174
2022-01-02 11:15:00,86.338,6.084,111.823,48.307,48.612,68.344,46.995,16.209,22.459,15.146,137.922
2022-01-02 11:30:00,111.188,8.786,153.39,60.845,60.292,58.196,44.319,16.236,19.942,15.697,175.351
2022-01-02 11:45:00,110.325,9.505,165.115,63.172,69.722,50.438,33.995,16.324,19.368,16.456,182.679
2022-01-02 12:00:00,115.144,9.793,148.577,68.957,63.802,64.569,42.454,14.265,23.296,20.508,145.314
2022-01-02 12:15:00,105.12,8.793,125.702,63.269,57.096,58.593,36.374,13.922,21.594,20.032,126.756
2022-01-02 12:30:00,89.579,7.465,112.07,55.204,52.18,60.976,34.534,13.056,21.124,18.678,111.261
2022-01-02 12:45:00,81.004,6.622,93.266,50.303,38.524,63.633,42.284,13.056,20.658,16.436,85.882
2022-01-02 13:00:00,77.428,5.928,75.144,45.25,32.84,61.316,38.722,10.951,17.2,14.081,64.673
2022-01-02 13:15:00,63.596,4.744,70.594,37.816,33.747,53.943,31.489,7.947,17.715,13.2,74.286
2022-01-02 13:30:00,52.494,4.1,59.515,31.643,24.63,48.538,30.99,5.451,16.357,10.647,57.877
2022-01-02 13:45:00,44.653,3.293,49.015,25.807,20.0,41.857,27.077,3.282,12.296,7.911,47.658
2022-01-02 14:00:00,34.814,2.601,40.444,20.52,18.322,33.518,22.338,2.747,10.579,6.69,42.989
2022-01-02 14:15:00,30.545,2.182,33.467,16.755,12.287,24.53,15.87,2.606,7.163,4.732,31.1
2022-01-02 14:30:00,29.635,2.029,29.146,15.196,9.649,19.474,11.543,2.465,5.517,3.719,24.237
2022-01-02 14:45:00,20.73,1.254,19.354,10.285,9.819,16.652,8.424,1.855,3.727,2.53,19.931
2022-01-02 15:00:00,9.548,0.551,9.519,4.652,5.021,8.346,3.796,0.802,1.664,1.108,13.013
2022-01-02 15:15:00,2.61,0.163,3.522,1.403,1.814,2.531,1.089,0.203,0.601,0.44,4.99
2022-01-02 15:30:00,0.333,0.022,0.659,0.171,0.256,0.198,0.037,0.01,0.038,0.035,0.884
2022-01-02 15:45:00,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.011
2022-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
2022-01-02 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 07:45:00,0.0,0.0,0.0,0.0,0.0,0.007,0.101,0.05,0.0,0.0,0.0
2022-01-03 08:00:00,2.603,0.129,1.642,1.416,0.649,4.245,3.188,0.279,0.863,0.389,1.354
2022-01-03 08:15:00,7.25,0.417,5.693,3.841,1.777,10.8,7.726,0.609,1.62,0.946,3.812
2022-01-03 08:30:00,12.687,0.781,10.019,6.496,3.25,15.468,12.474,0.948,2.476,1.627,6.189
2022-01-03 08:45:00,18.096,1.118,13.983,9.299,5.105,18.604,14.124,1.378,3.132,2.436,9.297
2022-01-03 09:00:00,23.246,1.511,18.264,12.195,6.057,22.954,15.54,1.959,3.617,3.109,11.5
2022-01-03 09:15:00,30.363,1.953,22.614,15.778,8.53,28.476,16.035,2.169,4.555,4.186,14.687
2022-01-03 09:30:00,35.427,2.015,23.003,17.561,8.925,35.009,17.096,3.226,5.242,4.663,16.298
2022-01-03 09:45:00,37.956,2.039,25.009,17.974,11.193,39.272,18.547,4.512,6.148,4.68,19.453
2022-01-03 10:00:00,38.352,1.916,25.643,17.618,11.168,43.326,21.947,5.992,7.3,4.024,20.705
2022-01-03 10:15:00,33.32,1.768,24.059,15.946,11.368,39.141,20.079,6.858,8.026,3.922,19.457
2022-01-03 10:30:00,34.506,2.092,26.794,17.717,10.462,40.897,24.495,7.094,8.299,4.469,21.035
2022-01-03 10:45:00,30.933,1.927,25.739,16.967,11.184,40.114,28.469,8.09,9.008,4.617,23.433
2022-01-03 11:00:00,26.299,1.832,26.619,14.459,10.811,30.035,25.012,9.685,7.23,4.02,26.229
2022-01-03 11:15:00,27.608,2.073,29.636,14.831,10.274,21.959,19.142,8.797,6.651,4.374,27.802
2022-01-03 11:30:00,32.355,2.274,32.76,16.682,10.935,23.771,19.167,7.716,6.886,4.387,32.09
2022-01-03 11:45:00,31.348,2.001,30.525,16.108,11.117,26.934,19.409,7.21,6.881,3.982,31.886
2022-01-03 12:00:00,27.63,1.825,29.496,13.963,9.889,22.684,16.945,6.754,6.224,3.297,31.723
2022-01-03 12:15:00,26.447,1.741,31.135,13.262,10.034,23.177,17.788,6.392,5.918,3.018,34.589
2022-01-03 12:30:00,27.754,1.925,33.862,13.791,10.789,20.0,16.239,6.137,5.241,2.977,36.164
2022-01-03 12:45:00,27.843,1.912,32.712,13.453,10.261,18.14,13.92,4.524,5.071,2.669,34.673
